date,PM2.5,O3,CO,NO2,SO2,AQI_PM2.5,AQI_O3,AQI_CO,AQI_NO2,AQI_SO2,AQI,AQI_Category,num_pollutants_available
2010-09-13,5.350000000008758,0.020022000000007777,0.20557300000001036,10.31647699999663,1.8162159677401646,22.0,19.0,2.0,10.0,3.0,22.0,Good,5
2010-09-14,7.2599999999804705,0.022501375000005763,0.19935674999984176,13.140939750008886,1.6304099677408133,30.0,21.0,2.0,12.0,2.0,30.0,Good,5
2010-09-15,5.549999999998456,0.019178875000007953,0.14056175000022286,12.319223499992598,1.6671837419378253,23.0,18.0,2.0,12.0,2.0,23.0,Good,5
2010-09-16,5.600000000012922,0.0270423750000082,0.2027345000004378,11.402935500005938,1.7827889999997877,23.0,25.0,2.0,11.0,3.0,25.0,Good,5
2010-09-17,7.659999999998907,0.014934625000032172,0.3161389999992034,15.002935749996762,1.7409722903237608,32.0,14.0,4.0,14.0,2.0,32.0,Good,5
2010-09-18,8.850000000024204,0.0169916250000126,0.34413150000000314,13.178693249986058,1.8495183225798026,37.0,16.0,4.0,12.0,3.0,37.0,Good,5
2010-09-19,10.449999999985044,0.021865750000002782,0.2766754999998178,15.060535999995643,2.126244935483386,44.0,20.0,3.0,14.0,3.0,44.0,Good,5
2010-09-20,6.1399999999955455,0.024093125000037612,0.15390824999989647,8.566396250003926,1.896216903223636,26.0,22.0,2.0,8.0,3.0,26.0,Good,5
2010-09-21,5.949999999992065,0.027064250000058732,0.14408025000004052,12.184375000008908,1.8033814838708286,25.0,25.0,2.0,11.0,3.0,25.0,Good,5
2010-09-22,12.450000000037317,0.04845699999998135,0.23483124999988778,13.554640249993607,1.9181984838704547,52.0,45.0,3.0,13.0,3.0,52.0,Moderate,5
2010-09-23,7.140000000014878,0.020401374999947486,0.23576549999948465,11.992992499989352,2.1056810322536896,30.0,19.0,3.0,11.0,3.0,30.0,Good,5
2010-09-24,17.79999999994882,0.04174049999996924,0.2522407500003803,11.51666675000031,1.961010354838956,63.0,39.0,3.0,11.0,3.0,63.0,Moderate,5
2010-09-25,23.5,0.03730549999999074,0.22469474999998967,9.6238637500026,1.7624620645160456,75.0,35.0,3.0,9.0,3.0,75.0,Moderate,5
2010-09-26,6.740000000002622,0.018992875000004676,0.17670874999975367,8.409848250008897,1.8202284193562996,28.0,18.0,2.0,8.0,3.0,28.0,Good,5
2010-09-27,6.75,0.014735374999978687,0.22419324999969412,11.783928750004598,2.0412299032266485,28.0,14.0,3.0,11.0,3.0,28.0,Good,5
2010-09-28,7.399999999975177,0.018856124999990388,0.23250099999966903,8.761747250008398,1.5630843870970268,31.0,17.0,3.0,8.0,2.0,31.0,Good,5
2010-09-29,9.899999999995082,0.03333212499997259,0.22309750000005038,12.397430749984407,1.4531698387096816,41.0,31.0,3.0,12.0,2.0,41.0,Good,5
2010-09-30,10.25,0.016566499999981627,0.22476400000023836,7.366666749998989,1.7159768387100782,43.0,15.0,3.0,7.0,2.0,43.0,Good,5
2010-10-01,8.450000000012729,0.01881299999997788,0.16059574999993262,6.9394890000038645,1.5703762258057876,35.0,17.0,2.0,7.0,2.0,35.0,Good,5
2010-10-02,5.39999999999572,0.017766499999962392,0.13589900000021823,7.318939250015524,1.4830084838712623,22.0,16.0,2.0,7.0,2.0,22.0,Good,5
2010-10-03,5.199999999995898,0.018547124999993763,0.12829175000006132,7.91041675000017,2.166280774192036,22.0,17.0,1.0,7.0,3.0,22.0,Good,5
2010-10-04,5.149999999991586,0.016657000000002697,0.12551024999979393,8.187500250013212,1.9897612580629993,21.0,15.0,1.0,8.0,3.0,21.0,Good,5
2010-10-05,4.700000000016092,0.017996500000023837,0.1783930000000666,10.060037750029883,1.7966458387098423,20.0,17.0,2.0,9.0,3.0,20.0,Good,5
2010-10-06,6.399999999991899,0.01882512499999242,0.2017757500003115,11.40968300000407,1.2346091935488017,27.0,17.0,2.0,11.0,2.0,27.0,Good,5
2010-10-07,7.5499999999883585,0.015335857142871839,0.20183875000001025,12.18702650000244,1.4994983225808531,31.0,14.0,2.0,11.0,2.0,31.0,Good,5
2010-10-08,6.739999999986787,0.017982249999967528,0.1867272500000276,16.653535333325227,1.7144264838699146,28.0,17.0,2.0,16.0,2.0,28.0,Good,5
2010-10-09,9.049999999992643,0.021204750000016336,0.14076975000004263,13.168055333329823,1.6307549354840962,38.0,20.0,2.0,12.0,2.0,38.0,Good,5
2010-10-10,6.599999999999565,0.02213799999999086,0.127730500000052,13.066161666669952,1.7993708064518823,27.0,20.0,1.0,12.0,3.0,27.0,Good,5
2010-10-11,7.06000000000685,0.017125249999998135,0.1912462500000796,18.747727333329934,1.9837364838699396,29.0,16.0,2.0,18.0,3.0,29.0,Good,5
2010-10-12,7.900000000004194,0.012853999999991275,0.21720250000007701,15.939285666669218,1.8843371935483364,33.0,12.0,2.0,15.0,3.0,33.0,Good,5
2010-10-13,7.449999999992293,0.01216675000000162,0.20387524999997206,17.67070699998542,2.006205193548544,31.0,11.0,2.0,17.0,3.0,31.0,Good,5
2010-10-14,8.219999999994677,0.020660249999997955,0.34485049999982886,18.517802999990515,2.366386548386706,34.0,19.0,4.0,17.0,3.0,34.0,Good,5
2010-10-15,4.1500000000020165,0.020143500000004685,0.13628425000001065,10.406944333335252,1.6835988387095286,17.0,19.0,2.0,10.0,2.0,19.0,Good,5
2010-10-16,6.39999999999972,0.016475250000008993,0.07296899999998042,7.85732300000189,1.7553736451611548,27.0,15.0,1.0,7.0,3.0,27.0,Good,5
2010-10-17,6.24000000000921,0.021432500000011925,0.11492824999997386,11.840277666668639,1.8439964193543927,26.0,20.0,1.0,11.0,3.0,26.0,Good,5
2010-10-18,7.85000000000263,0.01184000000000455,0.14760150000010155,17.389285666671253,2.0307499999999576,33.0,11.0,2.0,16.0,3.0,33.0,Good,5
2010-10-19,9.84999999999778,0.007848749999999346,0.24985824999993989,23.02222233333738,2.486573290322658,41.0,7.0,3.0,22.0,4.0,41.0,Good,5
2010-10-20,11.140000000013023,0.012934999999986697,0.3049497499999201,23.628409000001973,2.2511425161308067,46.0,12.0,3.0,22.0,3.0,46.0,Good,5
2010-10-21,13.5,0.014432250000004577,0.24873874999995757,21.266666666673938,1.9713211612902926,54.0,13.0,3.0,20.0,3.0,54.0,Moderate,5
2010-10-22,6.449999999997688,0.014084499999996431,0.125008249999972,16.703282666656516,1.804917096773894,27.0,13.0,1.0,16.0,3.0,27.0,Good,5
2010-10-23,7.6600000000151445,0.014130999999991052,0.14500849999985177,16.57285366665489,2.180350967742623,32.0,13.0,2.0,16.0,3.0,32.0,Good,5
2010-10-24,6.950000000002957,0.010834750000008237,0.21557849999991255,16.525000333338323,2.2794819354846405,29.0,10.0,2.0,16.0,3.0,29.0,Good,5
2010-10-25,16.74999999998252,0.012157249999998067,0.3530067499998059,20.91388866664976,2.2933980322578607,61.0,11.0,4.0,20.0,3.0,61.0,Moderate,5
2010-10-26,9.599999999989297,0.02113200000002641,0.23182425000008802,14.925835666654406,1.570345677419449,40.0,20.0,3.0,14.0,2.0,40.0,Good,5
2010-10-27,8.900000000006978,0.015185749999992147,0.18947849999998784,8.383333333335793,1.1759782903227425,37.0,14.0,2.0,8.0,2.0,37.0,Good,5
2010-10-28,8.39999999999418,0.01705025000000912,0.18275599999995942,17.046234000005512,1.5073445483868642,35.0,16.0,2.0,16.0,2.0,35.0,Good,5
2010-10-29,4.879999999992518,0.008595000000007633,0.13306525000003394,14.111237333346885,1.6847110322588201,20.0,8.0,2.0,13.0,2.0,20.0,Good,5
2010-10-30,6.84999999999414,0.022755499999991158,0.12178899999999082,13.71111099999213,2.0043194516128784,29.0,21.0,1.0,13.0,3.0,29.0,Good,5
2010-10-31,7.250000000005534,0.02188950000001644,0.10277274999995271,9.304292666664647,2.1371106451609667,30.0,20.0,1.0,9.0,3.0,30.0,Good,5
2010-11-01,3.480000000007264,0.015467749999964246,0.09617874999989856,13.32339166667364,1.996104645161278,15.0,14.0,1.0,13.0,3.0,15.0,Good,5
2010-11-02,7.149999999999013,0.010707499999996319,0.12100850000001317,16.3712123333341,2.154385580646104,30.0,10.0,1.0,15.0,3.0,30.0,Good,5
2010-11-03,9.10000000000582,0.006762250000001775,0.32514475000005494,25.990908999987994,3.2578671935481416,38.0,6.0,4.0,25.0,5.0,38.0,Good,5
2010-11-04,7.350000000007081,0.01225949999999728,0.3081502500003392,24.259343333358782,2.10727535483897,31.0,11.0,4.0,23.0,3.0,31.0,Good,5
2010-11-05,8.600000000005343,0.01122150000000205,0.3030565000000006,19.93472200000174,1.855677612903134,36.0,10.0,3.0,19.0,3.0,36.0,Good,5
2010-11-06,8.700000000007543,0.008012249999999978,0.17557674999995185,12.388888666667013,2.1664135161291256,36.0,7.0,2.0,12.0,3.0,36.0,Good,5
2010-11-07,7.54999999999394,0.017519249999970832,0.10391300000002004,8.338131333339284,1.938788258064753,31.0,16.0,1.0,8.0,3.0,31.0,Good,5
2010-11-08,4.749999999994705,0.019859750000009547,0.13057325000007322,11.90707033333007,1.7565443225802675,20.0,18.0,1.0,11.0,3.0,20.0,Good,5
2010-11-09,4.949999999998249,0.014833750000006198,0.14094800000010266,11.378968333336024,1.7817644193550977,21.0,14.0,2.0,11.0,3.0,21.0,Good,5
2010-11-10,5.474999999998089,0.019130249999970213,0.11008875000008764,11.095201999997649,1.9522289677422284,23.0,18.0,1.0,10.0,3.0,23.0,Good,5
2010-11-11,8.25,0.018183000000003124,0.13046950000000118,15.254418999991126,2.389297677419832,34.0,17.0,1.0,14.0,3.0,34.0,Good,5
2010-11-12,,0.01324200000000018,0.17744875000000238,25.30138900000017,3.3623763225806367,,12.0,2.0,24.0,5.0,24.0,Good,4
2010-11-13,14.84999999999534,0.007142250000000156,0.5302412499999531,32.97701999999326,6.098543935484063,57.0,7.0,6.0,31.0,9.0,57.0,Moderate,5
2010-11-14,13.5,0.01827649999999496,0.41078250000007144,17.848610999996264,2.918876451612523,54.0,17.0,5.0,17.0,4.0,54.0,Moderate,5
2010-11-15,12.349999999999158,0.015065999999994218,0.19905275000000047,18.68155633332676,1.738201225806507,52.0,14.0,2.0,18.0,2.0,52.0,Moderate,5
2010-11-16,11.500000000006716,0.013866249999986603,0.2506937499999777,19.25681833333053,1.832381193547663,48.0,13.0,3.0,18.0,3.0,48.0,Good,5
2010-11-17,5.05000000000291,0.02666875000000039,0.14796850000007905,11.787121333334264,1.5759541612901986,21.0,25.0,2.0,11.0,2.0,25.0,Good,5
2010-11-18,7.0499999999965794,0.016082250000002244,0.13328899999996363,17.3041663333308,1.888116999999433,29.0,15.0,2.0,16.0,3.0,29.0,Good,5
2010-11-19,8.07499999999067,0.009448000000007688,0.16842374999974308,21.00025233335841,2.7044915806468763,34.0,9.0,2.0,20.0,4.0,34.0,Good,5
2010-11-20,12.800000000000326,0.01336699999999338,0.18748424999993116,17.81881299999823,3.080587225806471,52.0,12.0,2.0,17.0,4.0,52.0,Moderate,5
2010-11-21,4.1500000000020165,0.017825500000000934,0.10887699999998283,9.943055666662426,2.3781018064513324,17.0,17.0,1.0,9.0,3.0,17.0,Good,5
2010-11-22,9.479999999992451,0.017009749999973504,0.22965474999987662,19.615908999996197,2.5046818709681222,39.0,16.0,3.0,19.0,4.0,39.0,Good,5
2010-11-23,18.1499999999938,0.01674749999999649,0.29096925000014445,22.705629000004617,2.439243516129097,64.0,16.0,3.0,21.0,3.0,64.0,Moderate,5
2010-11-24,5.550000000002656,0.022758249999988555,0.10028124999996944,10.761111000004542,2.0517434193549926,23.0,21.0,1.0,10.0,3.0,23.0,Good,5
2010-11-25,5.700000000001697,0.01488299999998572,0.12438775000005914,18.05075766666285,3.053505838709703,24.0,14.0,1.0,17.0,4.0,24.0,Good,5
2010-11-26,9.750000000003848,0.011706500000002038,0.18056724999998325,20.882575666658507,2.610663064516703,41.0,11.0,2.0,20.0,4.0,41.0,Good,5
2010-11-27,10.05000000001174,0.01695474999998809,0.13072999999990922,15.658333333328788,2.9062758387097634,42.0,16.0,1.0,15.0,4.0,42.0,Good,5
2010-11-28,5.324999999992247,0.013297749999982266,0.11064699999997848,15.158333333337856,2.770855741934984,22.0,12.0,1.0,14.0,4.0,22.0,Good,5
2010-11-29,8.250000000004542,0.006659999999998286,0.28096324999997885,25.898448666661753,3.7604805806456434,34.0,6.0,3.0,24.0,5.0,34.0,Good,5
2010-11-30,9.549999999992206,0.014765500000001593,0.40972724999966,23.59924233332512,3.651085387097229,40.0,14.0,5.0,22.0,5.0,40.0,Good,5
2010-12-01,6.233333333337214,0.022425749999986488,0.18325774999995254,12.65934366666953,2.0715238709676886,26.0,21.0,2.0,12.0,3.0,26.0,Good,5
2010-12-02,8.599999999997555,0.008203999999998966,0.15190425000007404,15.474495000000928,2.412768677419907,36.0,8.0,2.0,15.0,3.0,36.0,Good,5
2010-12-03,8.44999999999826,0.010396999999998198,0.127025500000001,16.465404000005748,2.7628215161285024,35.0,10.0,1.0,16.0,4.0,35.0,Good,5
2010-12-04,6.724999999996339,0.014002249999996046,0.10696375000007002,13.851389000006158,2.6742148709672504,28.0,13.0,1.0,13.0,4.0,28.0,Good,5
2010-12-05,7.1499999999969654,0.01612074999998954,0.10117024999999953,10.993434333335118,2.6055556774183892,30.0,15.0,1.0,10.0,4.0,30.0,Good,5
2010-12-06,4.050000000002878,0.02029250000000711,0.11091674999997393,12.951010333336782,2.6003271612907426,17.0,19.0,1.0,12.0,4.0,19.0,Good,5
2010-12-07,3.8333333333358914,0.020345500000008683,0.1261427499999717,15.315151666669571,2.6450086451608277,16.0,19.0,1.0,14.0,4.0,19.0,Good,5
2010-12-08,5.850000000000627,0.02212275000001087,0.11898924999999054,16.782180666663795,2.2281650967742404,24.0,20.0,1.0,16.0,3.0,24.0,Good,5
2010-12-09,7.0,0.01678299999999833,0.11864700000000576,19.311616333345057,2.1276751935480434,29.0,16.0,1.0,18.0,3.0,29.0,Good,5
2010-12-10,10.424999999986856,0.008802000000012657,0.20987224999990042,27.966666666650028,4.990557870964489,43.0,8.0,2.0,26.0,7.0,43.0,Good,5
2010-12-11,22.799999999995556,0.007030999999997557,0.5054312499999226,30.119192000007416,4.6794466451605325,74.0,7.0,6.0,28.0,7.0,74.0,Moderate,5
2010-12-12,13.050000000013705,0.02847124999998726,0.5603330000001174,16.0916666666713,2.346289064516234,53.0,26.0,6.0,15.0,3.0,53.0,Moderate,5
2010-12-13,5.659999999991246,0.018462249999998254,0.2199724999999949,14.402192999997164,1.8738999354848611,24.0,17.0,2.0,14.0,3.0,24.0,Good,5
2010-12-14,5.199999999997432,0.018510750000001328,0.12701050000000355,13.435416499998343,1.67826887096777,22.0,17.0,1.0,13.0,2.0,22.0,Good,5
2010-12-15,,0.018149000000000182,0.11216125000000035,14.668749999999429,1.7638169032258013,,17.0,1.0,14.0,3.0,17.0,Good,4
