date_local,PM2.5,O3,CO,NO2,SO2,date,AQI_PM2.5,AQI_O3,AQI_CO,AQI_NO2,AQI_SO2,AQI,AQI_Category,num_pollutants_available
2012-01-02,4.9,0.016708,0.1125,15.611111,1.0,2012-01-02,20.0,15.0,1.0,15.0,1.0,20.0,Good,5
2012-01-03,4.7,0.023,0.027273,13.904762,1.7305560000000002,2012-01-03,20.0,21.0,0.0,13.0,2.0,21.0,Good,5
2012-01-04,8.8,0.014455,0.241667,16.791667,1.075,2012-01-04,37.0,13.0,3.0,16.0,2.0,37.0,Good,5
2012-01-05,13.6,0.012765,0.1125,16.291667,2.6,2012-01-05,54.0,12.0,1.0,15.0,4.0,54.0,Moderate,5
2012-01-06,13.4,0.008087,0.295833,28.416667,5.154167,2012-01-06,54.0,7.0,3.0,27.0,7.0,54.0,Moderate,5
2012-01-07,19.7,0.014824,1.116667,29.416667,2.0,2012-01-07,67.0,14.0,13.0,28.0,3.0,67.0,Moderate,5
2012-01-08,5.4,0.018471,0.220833,14.227273,0.9375,2012-01-08,23.0,17.0,3.0,13.0,1.0,23.0,Good,5
2012-01-09,6.3,0.013333,0.288286,16.5,2.741667,2012-01-09,26.0,12.0,3.0,16.0,4.0,26.0,Good,5
2012-01-10,10.7,0.008609,0.313043,24.666667,3.565217,2012-01-10,45.0,8.0,4.0,23.0,5.0,45.0,Good,5
2012-01-11,5.1,0.022059,0.3375,21.454545,1.804167,2012-01-11,21.0,20.0,4.0,20.0,3.0,21.0,Good,5
2012-01-12,3.7,0.020917,0.291667,5.666667,0.528571,2012-01-12,15.0,19.0,3.0,5.0,1.0,19.0,Good,5
2012-01-13,5.9,0.014217,0.304167,23.8,3.017391,2012-01-13,25.0,13.0,3.0,22.0,4.0,25.0,Good,5
2012-01-14,6.3,0.020708,0.233636,6.666667,0.958333,2012-01-14,26.0,19.0,3.0,6.0,1.0,26.0,Good,5
2012-01-15,5.9,0.026958,0.2,5.3333330000000005,1.3,2012-01-15,25.0,25.0,2.0,5.0,2.0,25.0,Good,5
2012-01-16,6.5,0.018739,0.275,15.583332999999998,2.083333,2012-01-16,27.0,17.0,3.0,15.0,3.0,27.0,Good,5
2012-01-17,14.5,0.01525,0.305136,19.944444,1.0375,2012-01-17,56.0,14.0,3.0,19.0,1.0,56.0,Moderate,5
2012-01-18,5.6,0.024294,0.1875,13.652174,2.020833,2012-01-18,23.0,22.0,2.0,13.0,3.0,23.0,Good,5
2012-01-19,4.9,0.016059,0.2125,19.0,1.695833,2012-01-19,20.0,15.0,2.0,18.0,2.0,20.0,Good,5
2012-01-20,9.7,0.012542,0.204348,22.727273,2.195652,2012-01-20,40.0,12.0,2.0,21.0,3.0,40.0,Good,5
2012-01-21,9.5,0.015416999999999997,0.26363600000000004,21.708333,2.120833,2012-01-21,40.0,14.0,3.0,20.0,3.0,40.0,Good,5
2012-01-22,9.2,0.017043,0.195238,19.25,2.2,2012-01-22,38.0,16.0,2.0,18.0,3.0,38.0,Good,5
2012-01-23,8.6,0.007125,0.370833,32.772727,1.6,2012-01-23,36.0,7.0,4.0,31.0,2.0,36.0,Good,5
2012-01-24,8.0,0.012059,0.283333,17.208333,2.159375,2012-01-24,33.0,11.0,3.0,16.0,3.0,33.0,Good,5
2012-01-25,6.7,0.013824,0.270833,17.666667,0.9,2012-01-25,28.0,13.0,3.0,17.0,1.0,28.0,Good,5
2012-01-26,6.2,0.015083,0.1875,10.791667,1.6,2012-01-26,26.0,14.0,2.0,10.0,2.0,26.0,Good,5
2012-01-27,9.4,0.008958,0.359091,28.291667,1.775,2012-01-27,39.0,8.0,4.0,27.0,3.0,39.0,Good,5
2012-01-28,5.9,0.020083,0.261174,6.75,2.0375,2012-01-28,25.0,19.0,3.0,6.0,3.0,25.0,Good,5
2012-01-29,6.3,0.025,0.06666699999999999,7.208333,2.180727,2012-01-29,26.0,23.0,1.0,7.0,3.0,26.0,Good,5
2012-01-30,7.8,0.017087,0.258333,22.55,2.597222,2012-01-30,32.0,16.0,3.0,21.0,4.0,32.0,Good,5
2012-01-31,9.0,0.009000000000000001,0.345833,26.625,2.529167,2012-01-31,38.0,8.0,4.0,25.0,4.0,38.0,Good,5
2012-02-01,16.2,0.015842,0.234783,25.590909,2.930435,2012-02-01,60.0,15.0,3.0,24.0,4.0,60.0,Moderate,5
2012-02-02,7.6,0.014292,0.220833,10.75,1.6,2012-02-02,32.0,13.0,3.0,10.0,2.0,32.0,Good,5
2012-02-03,10.5,0.018667,0.25169600000000003,11.375,1.125,2012-02-03,44.0,17.0,3.0,11.0,2.0,44.0,Good,5
2012-02-04,9.9,0.021292,0.130435,17.0,1.545833,2012-02-04,41.0,20.0,1.0,16.0,2.0,41.0,Good,5
2012-02-05,8.7,0.019522,0.095455,19.916667,2.06087,2012-02-05,36.0,18.0,1.0,19.0,3.0,36.0,Good,5
2012-02-06,11.1,0.015416999999999997,0.3,19.875,2.881944,2012-02-06,46.0,14.0,3.0,19.0,4.0,46.0,Good,5
2012-02-07,8.8,0.021118,0.283762,19.25,2.77619,2012-02-07,37.0,20.0,3.0,18.0,4.0,37.0,Good,5
2012-02-08,5.7,0.017458,0.104762,25.238095,1.7,2012-02-08,24.0,16.0,1.0,24.0,2.0,24.0,Good,5
2012-02-09,11.2,0.011125,0.329167,27.65,2.575,2012-02-09,47.0,10.0,4.0,26.0,4.0,47.0,Good,5
2012-02-10,13.1,0.017041999999999998,0.350391,27.727273,4.126736,2012-02-10,53.0,16.0,4.0,26.0,6.0,53.0,Moderate,5
2012-02-11,23.1,0.019125,0.3,17.875,1.7,2012-02-11,74.0,18.0,3.0,17.0,2.0,74.0,Moderate,5
2012-02-12,6.3,0.025792,0.188,9.875,1.110764,2012-02-12,26.0,24.0,2.0,9.0,2.0,26.0,Good,5
2012-02-13,10.2,0.015916999999999997,0.308348,21.818182,2.571181,2012-02-13,42.0,15.0,4.0,21.0,4.0,42.0,Good,5
2012-02-14,12.1,0.008625,0.25,34.541667,5.3695650000000015,2012-02-14,51.0,8.0,3.0,33.0,8.0,51.0,Moderate,5
2012-02-15,23.0,0.00175,0.690955,29.904762,2.304348,2012-02-15,74.0,2.0,8.0,28.0,3.0,74.0,Moderate,5
2012-02-16,16.6,0.006708,0.365217,28.045455,2.0,2012-02-16,60.0,6.0,4.0,26.0,3.0,60.0,Moderate,5
2012-02-17,10.2,0.018176,0.2125,13.041667,1.075,2012-02-17,42.0,17.0,2.0,12.0,2.0,42.0,Good,5
2012-02-18,5.2,0.024375,0.117391,14.25,1.504167,2012-02-18,22.0,23.0,1.0,13.0,2.0,23.0,Good,5
2012-02-19,6.7,0.024708,0.166667,11.238095,1.159091,2012-02-19,28.0,23.0,2.0,11.0,2.0,28.0,Good,5
2012-02-20,6.0,0.02475,0.13333299999999998,10.666667,1.1764709999999998,2012-02-20,25.0,23.0,2.0,10.0,2.0,25.0,Good,5
2012-02-21,5.9,0.02,0.313136,24.291667,1.1,2012-02-21,25.0,19.0,4.0,23.0,2.0,25.0,Good,5
2012-02-22,9.3,0.021458,0.2,16.083333,2.69588,2012-02-22,39.0,20.0,2.0,15.0,4.0,39.0,Good,5
2012-02-23,10.5,0.023478,0.2875,10.958333,0.6,2012-02-23,44.0,22.0,3.0,10.0,1.0,44.0,Good,5
2012-02-24,6.1,0.018583,0.245833,10.333333,2.0125,2012-02-24,25.0,17.0,3.0,10.0,3.0,25.0,Good,5
2012-02-25,7.7,0.028,0.223391,10.0,0.76,2012-02-25,32.0,26.0,3.0,9.0,1.0,32.0,Good,5
2012-02-26,4.8,0.0245,0.216667,5.166667,1.208333,2012-02-26,20.0,23.0,2.0,5.0,2.0,23.0,Good,5
2012-02-27,7.7,0.023792,0.343909,36.222222,2.254167,2012-02-27,32.0,22.0,4.0,34.0,3.0,34.0,Good,5
2012-02-28,6.5,0.02475,0.125,8.625,1.109091,2012-02-28,27.0,23.0,1.0,8.0,2.0,27.0,Good,5
2012-02-29,5.6,0.02125,0.195833,14.727273,2.50365,2012-02-29,23.0,20.0,2.0,14.0,4.0,23.0,Good,5
2012-03-01,3.3,0.024471,0.2125,20.208333,0.409091,2012-03-01,14.0,23.0,2.0,19.0,1.0,23.0,Good,5
2012-03-02,6.0,0.019042,0.311652,9.875,1.091667,2012-03-02,25.0,18.0,4.0,9.0,2.0,25.0,Good,5
2012-03-03,9.8,0.01275,0.406217,16.125,1.083333,2012-03-03,41.0,12.0,5.0,15.0,2.0,41.0,Good,5
2012-03-04,6.7,0.019333000000000003,0.1875,22.458333,3.870833,2012-03-04,28.0,18.0,2.0,21.0,6.0,28.0,Good,5
2012-03-05,6.1,0.034,0.258333,8.083333,1.2,2012-03-05,25.0,31.0,3.0,8.0,2.0,31.0,Good,5
2012-03-06,6.5,0.031522,0.108333,8.736842,1.525,2012-03-06,27.0,29.0,1.0,8.0,2.0,29.0,Good,5
2012-03-07,8.0,0.037765,0.31666700000000003,17.5,2.288889,2012-03-07,33.0,35.0,4.0,17.0,3.0,35.0,Good,5
2012-03-08,10.1,0.03625,0.188826,4.125,1.869565,2012-03-08,42.0,34.0,2.0,4.0,3.0,42.0,Good,5
2012-03-09,6.9,0.023958,0.237174,5.5,0.7,2012-03-09,29.0,22.0,3.0,5.0,1.0,29.0,Good,5
2012-03-10,5.6,0.023588,0.241667,14.5,1.201389,2012-03-10,23.0,22.0,3.0,14.0,2.0,23.0,Good,5
2012-03-11,8.2,0.037375,0.12608699999999998,14.272727,2.395652,2012-03-11,34.0,35.0,1.0,13.0,3.0,35.0,Good,5
2012-03-12,10.6,0.02625,0.343957,23.291667,2.2,2012-03-12,44.0,24.0,4.0,22.0,3.0,44.0,Good,5
2012-03-13,13.5,0.025333,0.304167,17.380952,1.1,2012-03-13,54.0,23.0,3.0,16.0,2.0,54.0,Moderate,5
2012-03-14,6.9,0.018333,0.257913,6.869565,0.575,2012-03-14,29.0,17.0,3.0,6.0,1.0,29.0,Good,5
2012-03-15,4.7,0.032292,0.195833,2.818182,1.887847,2012-03-15,20.0,30.0,2.0,3.0,3.0,30.0,Good,5
2012-03-16,11.2,0.014783,0.343864,14.458332999999998,1.1,2012-03-16,47.0,14.0,4.0,14.0,2.0,47.0,Good,5
2012-03-17,8.7,0.013333,0.383565,12.333333,1.25,2012-03-17,36.0,12.0,4.0,12.0,2.0,36.0,Good,5
2012-03-18,11.3,0.030083,0.309318,7.291666999999999,1.1,2012-03-18,47.0,28.0,4.0,7.0,2.0,47.0,Good,5
2012-03-19,15.2,0.037417,0.420833,20.142857,1.075,2012-03-19,58.0,35.0,5.0,19.0,2.0,58.0,Moderate,5
2012-03-20,12.9,0.023765,0.354167,21.391304,0.995652,2012-03-20,53.0,22.0,4.0,20.0,1.0,53.0,Moderate,5
2012-03-21,7.3,0.033292,0.204167,11.416667,1.182759,2012-03-21,30.0,31.0,2.0,11.0,2.0,31.0,Good,5
2012-03-22,10.1,0.02725,0.172222,15.47619,1.458333,2012-03-22,42.0,25.0,2.0,15.0,2.0,42.0,Good,5
2012-03-23,11.6,0.041917,0.1625,7.833333,0.541667,2012-03-23,48.0,39.0,2.0,7.0,1.0,48.0,Good,5
2012-03-24,7.5,0.032471,0.2125,8.875,1.806597,2012-03-24,31.0,30.0,2.0,8.0,3.0,31.0,Good,5
2012-03-25,5.9,0.028824,0.216667,9.666667,0.528571,2012-03-25,25.0,27.0,2.0,9.0,1.0,27.0,Good,5
2012-03-26,6.5,0.028833,0.232783,8.958333,1.041667,2012-03-26,27.0,27.0,3.0,8.0,1.0,27.0,Good,5
2012-03-27,6.4,0.023176,0.204167,14.625,1.2125,2012-03-27,27.0,21.0,2.0,14.0,2.0,27.0,Good,5
2012-03-28,8.9,0.021235,0.31666700000000003,25.190476,1.8,2012-03-28,37.0,20.0,4.0,24.0,3.0,37.0,Good,5
2012-03-29,7.8,0.0215,0.258957,12.5,1.2,2012-03-29,32.0,20.0,3.0,12.0,2.0,32.0,Good,5
2012-03-30,4.9,0.043292,0.216667,15.0,1.325,2012-03-30,20.0,40.0,2.0,14.0,2.0,40.0,Good,5
2012-03-31,4.8,0.03975,0.120833,3.333333,0.804545,2012-03-31,20.0,37.0,1.0,3.0,1.0,37.0,Good,5
2012-04-01,9.2,0.025696,0.330773,22.409091,1.383333,2012-04-01,38.0,24.0,4.0,21.0,2.0,38.0,Good,5
2012-04-02,5.6,0.033792,0.1125,4.363636,1.625,2012-04-02,23.0,31.0,1.0,4.0,2.0,31.0,Good,5
2012-04-03,5.4,0.026,0.208333,8.875,1.85,2012-04-03,23.0,24.0,2.0,8.0,3.0,24.0,Good,5
2012-04-04,7.4,0.037917,0.240652,11.75,2.761905,2012-04-04,31.0,35.0,3.0,11.0,4.0,35.0,Good,5
2012-04-05,6.2,0.039609,0.08,14.708332999999998,1.4625,2012-04-05,26.0,37.0,1.0,14.0,2.0,37.0,Good,5
2012-04-06,4.5,0.039208,0.1,16.166667,1.958333,2012-04-06,19.0,36.0,1.0,15.0,3.0,36.0,Good,5
2012-04-07,5.8,0.031875,0.209957,5.5,2.083333,2012-04-07,24.0,30.0,2.0,5.0,3.0,30.0,Good,5
2012-04-08,6.7,0.027765,0.208333,12.6,1.0857139999999998,2012-04-08,28.0,26.0,2.0,12.0,2.0,28.0,Good,5
2012-04-09,7.4,0.031778,0.082609,4.791667,2.675,2012-04-09,31.0,29.0,1.0,5.0,4.0,31.0,Good,5
2012-04-10,9.2,0.043042,0.091667,6.863636,2.083333,2012-04-10,38.0,40.0,1.0,6.0,3.0,40.0,Good,5
2012-04-11,6.0,0.026833,0.233696,9.782609,1.985714,2012-04-11,25.0,25.0,3.0,9.0,3.0,25.0,Good,5
2012-04-12,6.8,0.017166999999999998,0.265217,14.791667000000002,1.5,2012-04-12,28.0,16.0,3.0,14.0,2.0,28.0,Good,5
2012-04-13,7.6,0.029478,0.152174,22.681818,1.565217,2012-04-13,32.0,27.0,2.0,21.0,2.0,32.0,Good,5
2012-04-14,10.4,0.042882,0.2375,14.333332999999998,1.912847,2012-04-14,43.0,40.0,3.0,14.0,3.0,43.0,Good,5
2012-04-15,9.7,0.04475,0.245833,8.238095,1.15,2012-04-15,40.0,41.0,3.0,8.0,2.0,41.0,Good,5
2012-04-16,20.9,0.047176,0.2,16.454545,1.956522,2012-04-16,70.0,44.0,2.0,16.0,3.0,70.0,Moderate,5
2012-04-17,12.8,0.031667,0.221727,8.086957,0.7,2012-04-17,52.0,29.0,3.0,8.0,1.0,52.0,Moderate,5
2012-04-18,4.1,0.034318,0.2,3.5,1.075,2012-04-18,17.0,32.0,2.0,3.0,2.0,32.0,Good,5
2012-04-19,6.8,0.032958,0.4125,6.5,1.605474,2012-04-19,28.0,31.0,5.0,6.0,2.0,31.0,Good,5
2012-04-20,6.9,0.040542,0.2635,6.7083330000000005,1.8625,2012-04-20,29.0,38.0,3.0,6.0,3.0,38.0,Good,5
2012-04-21,6.7,0.044708,0.378261,1.583333,1.895833,2012-04-21,28.0,41.0,4.0,1.0,3.0,41.0,Good,5
2012-04-22,3.0,0.027958,0.3875,2.041667,1.60365,2012-04-22,12.0,26.0,4.0,2.0,2.0,26.0,Good,5
2012-04-23,4.2,0.039917,0.390909,14.066667,2.208333,2012-04-23,18.0,37.0,4.0,13.0,3.0,37.0,Good,5
2012-04-24,6.3,0.034792000000000003,0.224609,4.125,1.041667,2012-04-24,26.0,32.0,3.0,4.0,1.0,32.0,Good,5
2012-04-25,9.4,0.035125,0.2125,15.777778,0.572628,2012-04-25,39.0,33.0,2.0,15.0,1.0,39.0,Good,5
2012-04-26,7.3,0.038,0.245955,12.95,0.929961,2012-04-26,30.0,35.0,3.0,12.0,1.0,35.0,Good,5
2012-04-27,3.7,0.038208,0.291304,11.458333,0.229167,2012-04-27,15.0,35.0,3.0,11.0,0.0,35.0,Good,5
2012-04-28,9.4,0.02775,0.2,3.0,0.043478,2012-04-28,39.0,26.0,2.0,3.0,0.0,39.0,Good,5
2012-04-29,7.7,0.047765,0.193,2.833333,0.0625,2012-04-29,32.0,44.0,2.0,3.0,0.0,44.0,Good,5
2012-04-30,6.5,0.036412,0.220833,16.375,1.275,2012-04-30,27.0,34.0,3.0,15.0,2.0,34.0,Good,5
2012-05-01,5.7,0.026176,0.245261,17.555556,0.004015,2012-05-01,24.0,24.0,3.0,17.0,0.0,24.0,Good,5
2012-05-02,7.5,0.028417,0.436364,1.7,1.125,2012-05-02,31.0,26.0,5.0,2.0,2.0,31.0,Good,5
2012-05-03,5.5,0.032765,0.256087,3.916667,0.0875,2012-05-03,23.0,30.0,3.0,4.0,0.0,30.0,Good,5
2012-05-04,10.2,0.0265,0.5173909999999999,16.857143,1.078261,2012-05-04,42.0,25.0,6.0,16.0,2.0,42.0,Good,5
2012-05-05,7.8,0.026875,0.5,5.227273,1.083333,2012-05-05,32.0,25.0,6.0,5.0,2.0,32.0,Good,5
2012-05-06,4.8,0.031824,0.291304,12.583333,1.075,2012-05-06,20.0,29.0,3.0,12.0,2.0,29.0,Good,5
2012-05-07,6.0,0.024917,0.416667,22.590909,1.730435,2012-05-07,25.0,23.0,5.0,21.0,2.0,25.0,Good,5
2012-05-08,6.4,0.028235000000000007,0.26087,11.958333,0.3625,2012-05-08,27.0,26.0,3.0,11.0,1.0,27.0,Good,5
2012-05-09,4.4,0.021118,0.247059,11.541667,1.478819,2012-05-09,18.0,20.0,3.0,11.0,2.0,20.0,Good,5
2012-05-10,8.8,0.024294,0.214,16.047619,1.075,2012-05-10,37.0,22.0,2.0,15.0,2.0,37.0,Good,5
2012-05-11,6.2,0.019917,0.2745,11.125,1.525347,2012-05-11,26.0,18.0,3.0,10.0,2.0,26.0,Good,5
2012-05-12,8.8,0.036647000000000006,0.358333,19.416667,1.083333,2012-05-12,37.0,34.0,4.0,18.0,2.0,37.0,Good,5
2012-05-13,14.1,0.044391,0.365217,8.041667,1.782609,2012-05-13,55.0,41.0,4.0,8.0,3.0,55.0,Moderate,5
2012-05-14,16.0,0.041118,0.508333,3.681818,1.416667,2012-05-14,59.0,38.0,6.0,3.0,2.0,59.0,Moderate,5
2012-05-15,7.5,0.0415,0.416667,18.043478,1.083333,2012-05-15,31.0,38.0,5.0,17.0,2.0,38.0,Good,5
2012-05-16,10.1,0.022,0.25317399999999995,6.625,1.0375,2012-05-16,42.0,20.0,3.0,6.0,1.0,42.0,Good,5
2012-05-17,12.8,0.02075,0.253364,7.625,1.075,2012-05-17,52.0,19.0,3.0,7.0,2.0,52.0,Moderate,5
2012-05-18,13.9,0.021727,0.4,27.041667,1.708333,2012-05-18,55.0,20.0,5.0,26.0,2.0,55.0,Moderate,5
2012-05-19,13.4,0.023458,0.311217,16.75,1.2,2012-05-19,54.0,22.0,4.0,16.0,2.0,54.0,Moderate,5
2012-05-20,11.7,0.0285,0.320727,13.291667000000002,0.6,2012-05-20,49.0,26.0,4.0,13.0,1.0,49.0,Good,5
2012-05-21,13.6,0.035583,0.417391,23.916667,1.5375,2012-05-21,54.0,33.0,5.0,23.0,2.0,54.0,Moderate,5
2012-05-22,4.2,0.015083,0.224957,11.125,1.291667,2012-05-22,18.0,14.0,3.0,10.0,2.0,18.0,Good,5
2012-05-23,4.7,0.027708,0.454545,21.583333,1.808333,2012-05-23,20.0,26.0,5.0,20.0,3.0,26.0,Good,5
2012-05-24,6.4,0.027696,0.426087,20.666667,1.775,2012-05-24,27.0,26.0,5.0,19.0,3.0,27.0,Good,5
2012-05-25,7.3,0.011083,0.2349,3.5,1.9,2012-05-25,30.0,10.0,3.0,3.0,3.0,30.0,Good,5
2012-05-26,15.6,0.028208,0.251773,3.3478260000000004,0.408333,2012-05-26,58.0,26.0,3.0,3.0,1.0,58.0,Moderate,5
2012-05-27,15.0,0.0365,0.266667,4.782609,0.4125,2012-05-27,57.0,34.0,3.0,5.0,1.0,57.0,Moderate,5
2012-05-28,12.0,0.034417,0.378261,3.25,1.765693,2012-05-28,50.0,32.0,4.0,3.0,3.0,50.0,Good,5
2012-05-29,9.6,0.014458000000000004,0.231273,6.041667,1.043478,2012-05-29,40.0,13.0,3.0,6.0,1.0,40.0,Good,5
2012-05-30,9.8,0.023375,0.479167,11.454545,2.491221,2012-05-30,41.0,22.0,5.0,11.0,4.0,41.0,Good,5
2012-05-31,10.2,0.040417,0.433333,8.625,2.491304,2012-05-31,42.0,37.0,5.0,8.0,4.0,42.0,Good,5
2012-06-01,4.3,0.030647000000000008,0.391667,2.416667,2.6333330000000004,2012-06-01,18.0,28.0,4.0,2.0,4.0,28.0,Good,5
2012-06-02,7.4,0.025792,0.206261,1.25,0.333333,2012-06-02,31.0,24.0,2.0,1.0,0.0,31.0,Good,5
2012-06-03,4.1,0.021304,0.329167,2.541667,2.4,2012-06-03,17.0,20.0,4.0,2.0,3.0,20.0,Good,5
2012-06-04,3.1,0.02275,0.174045,7.0833330000000005,0.5,2012-06-04,13.0,21.0,2.0,7.0,1.0,21.0,Good,5
2012-06-05,6.5,0.021917,0.240087,18.541667,1.083333,2012-06-05,27.0,20.0,3.0,17.0,2.0,27.0,Good,5
2012-06-06,5.2,0.018667,0.259826,12.041667,1.1,2012-06-06,22.0,17.0,3.0,11.0,2.0,22.0,Good,5
2012-06-07,8.4,0.016416999999999998,0.286136,12.208333,0.7,2012-06-07,35.0,15.0,3.0,12.0,1.0,35.0,Good,5
2012-06-08,10.4,0.035125,0.30082600000000004,9.375,0.666667,2012-06-08,43.0,33.0,3.0,9.0,1.0,43.0,Good,5
2012-06-09,9.2,0.028471,0.3625,5.0,2.4,2012-06-09,38.0,26.0,4.0,5.0,3.0,38.0,Good,5
2012-06-10,9.5,0.029833,0.241667,10.904762,0.7,2012-06-10,40.0,28.0,3.0,10.0,1.0,40.0,Good,5
2012-06-11,7.3,0.033708,0.35,17.333333,2.1625,2012-06-11,30.0,31.0,4.0,16.0,3.0,31.0,Good,5
2012-06-12,6.9,0.035471,0.183333,2.681818,0.409091,2012-06-12,29.0,33.0,2.0,3.0,1.0,33.0,Good,5
2012-06-13,6.6,0.024294,0.241667,6.73913,1.075,2012-06-13,28.0,22.0,3.0,6.0,2.0,28.0,Good,5
2012-06-14,5.2,0.025375,0.4,20.0,2.741667,2012-06-14,22.0,23.0,5.0,19.0,4.0,23.0,Good,5
2012-06-15,6.4,0.021706,0.3125,19.727273,1.2136360000000002,2012-06-15,27.0,20.0,4.0,19.0,2.0,27.0,Good,5
2012-06-16,8.0,0.0195,0.215364,6.916667,2.0375,2012-06-16,33.0,18.0,2.0,7.0,3.0,33.0,Good,5
2012-06-17,7.0,0.032042,0.154167,1.458333,2.128125,2012-06-17,29.0,30.0,2.0,1.0,3.0,30.0,Good,5
2012-06-18,5.7,0.021118,0.341667,16.181818,3.4,2012-06-18,24.0,20.0,4.0,15.0,5.0,24.0,Good,5
2012-06-19,8.1,0.024762,0.175,13.071429,0.541667,2012-06-19,34.0,23.0,2.0,12.0,1.0,34.0,Good,5
2012-06-20,17.0,0.036083,0.458333,17.5,2.704167,2012-06-20,61.0,33.0,5.0,17.0,4.0,61.0,Moderate,5
2012-06-21,20.0,0.043792000000000005,0.483333,12.954545,3.104348,2012-06-21,68.0,41.0,5.0,12.0,4.0,68.0,Moderate,5
2012-06-22,20.4,0.038375,0.468182,20.083333,3.35,2012-06-22,68.0,36.0,5.0,19.0,5.0,68.0,Moderate,5
2012-06-23,13.2,0.030957,0.395652,14.166667000000002,2.9625,2012-06-23,53.0,29.0,4.0,13.0,4.0,53.0,Moderate,5
2012-06-24,6.9,0.030458,0.313043,9.045455,2.878261,2012-06-24,29.0,28.0,4.0,9.0,4.0,29.0,Good,5
2012-06-25,8.8,0.046471,0.25416700000000003,12.142857,3.15,2012-06-25,37.0,43.0,3.0,11.0,4.0,43.0,Good,5
2012-06-26,6.9,0.015667,0.16508699999999998,5.0,2.0,2012-06-26,29.0,15.0,2.0,5.0,3.0,29.0,Good,5
2012-06-27,7.0,0.015294,0.175,11.791667,2.085714,2012-06-27,29.0,14.0,2.0,11.0,3.0,29.0,Good,5
2012-06-28,9.6,0.029667,0.235174,8.9,2.58,2012-06-28,40.0,27.0,3.0,8.0,4.0,40.0,Good,5
2012-06-29,22.4,0.037667,0.34213000000000005,14.652174,1.4,2012-06-29,73.0,35.0,4.0,14.0,2.0,73.0,Moderate,5
2012-06-30,12.4,0.038667,0.325,7.7272729999999985,3.657143,2012-06-30,52.0,36.0,4.0,7.0,5.0,52.0,Moderate,5
2012-07-01,12.4,0.032235,0.2375,9.952381,3.607986,2012-07-01,52.0,30.0,3.0,9.0,5.0,52.0,Moderate,5
2012-07-02,9.6,0.020917,0.382609,17.958333,3.7375,2012-07-02,40.0,19.0,4.0,17.0,5.0,40.0,Good,5
2012-07-03,8.2,0.030571,0.233333,17.75,3.042857,2012-07-03,34.0,28.0,3.0,17.0,4.0,34.0,Good,5
2012-07-04,20.7,0.03525,0.429167,8.0,2.181818,2012-07-04,69.0,33.0,5.0,8.0,3.0,69.0,Moderate,5
2012-07-05,10.7,0.01975,0.2625,12.095238,2.483333,2012-07-05,45.0,18.0,3.0,11.0,4.0,45.0,Good,5
2012-07-06,11.9,0.022625,0.308333,15.333332999999998,4.525912,2012-07-06,50.0,21.0,4.0,14.0,6.0,50.0,Good,5
2012-07-07,19.8,0.02525,0.440909,12.958333,3.708333,2012-07-07,67.0,23.0,5.0,12.0,5.0,67.0,Moderate,5
2012-07-08,10.3,0.026706,0.2,6.6190479999999985,0.3,2012-07-08,43.0,25.0,2.0,6.0,0.0,43.0,Good,5
2012-07-09,6.3,0.030261,0.1875,13.458332999999998,2.9,2012-07-09,26.0,28.0,2.0,13.0,4.0,28.0,Good,5
2012-07-10,12.5,0.037958,0.208333,15.625,3.042857,2012-07-10,52.0,35.0,2.0,15.0,4.0,52.0,Moderate,5
2012-07-11,14.5,0.045714,0.2352,14.095238,1.4,2012-07-11,56.0,42.0,3.0,13.0,2.0,56.0,Moderate,5
2012-07-12,13.3,0.034875,0.386957,19.590909,3.413043,2012-07-12,54.0,32.0,4.0,18.0,5.0,54.0,Moderate,5
2012-07-13,12.0,0.045043,0.368182,21.333333,3.720833,2012-07-13,50.0,42.0,4.0,20.0,5.0,50.0,Good,5
2012-07-14,13.1,0.048417,0.365217,12.833333,3.466667,2012-07-14,53.0,45.0,4.0,12.0,5.0,53.0,Moderate,5
2012-07-15,19.2,0.058783,0.4,11.636364,3.686957,2012-07-15,66.0,63.0,5.0,11.0,5.0,66.0,Moderate,5
2012-07-16,15.0,0.029,0.270217,6.9565220000000005,0.485714,2012-07-16,57.0,27.0,3.0,7.0,1.0,57.0,Moderate,5
2012-07-17,17.1,0.069647,0.268565,14.285714000000002,2.714286,2012-07-17,62.0,99.0,3.0,13.0,4.0,99.0,Moderate,5
2012-07-18,19.7,0.0335,0.291955,17.791667,0.925,2012-07-18,67.0,31.0,3.0,17.0,1.0,67.0,Moderate,5
2012-07-19,8.1,0.023208000000000003,0.2625,15.291667000000002,4.3,2012-07-19,34.0,21.0,3.0,14.0,6.0,34.0,Good,5
2012-07-20,4.8,0.017,0.408333,4.416667,1.016667,2012-07-20,20.0,16.0,5.0,4.0,1.0,20.0,Good,5
2012-07-21,5.5,0.016708,0.27018200000000003,6.0,4.208696,2012-07-21,23.0,15.0,3.0,6.0,6.0,23.0,Good,5
2012-07-22,6.5,0.029176,0.216667,5.9583330000000005,1.975,2012-07-22,27.0,27.0,2.0,6.0,3.0,27.0,Good,5
2012-07-23,3.4,0.034792000000000003,0.3625,5.0833330000000005,4.258333,2012-07-23,14.0,32.0,4.0,5.0,6.0,32.0,Good,5
2012-07-24,14.7,0.031875,0.45,7.95,4.6,2012-07-24,56.0,30.0,5.0,8.0,7.0,56.0,Moderate,5
